"pathway_a","pathway_b","correlation","partial_correlation","p_value","FDR"
"HALLMARK_ANGIOGENESIS","HALLMARK_OXIDATIVE_PHOSPHORYLATION",-0.0224323653705956,-0.0637347872446915,0.039309096621452,0.0782986070915101
"HALLMARK_ANGIOGENESIS","HALLMARK_P53_PATHWAY",0.525434124844086,0.0121968159454876,0.693572563553303,0.766934489311552
"HALLMARK_ANGIOGENESIS","HALLMARK_PANCREAS_BETA_CELLS",0.635004180208876,0.0347274235007387,0.261799857746121,0.361969329276522
"HALLMARK_ANGIOGENESIS","HALLMARK_PEROXISOME",0.390712083793611,-0.024634142729206,0.426099632399781,0.529495441741047
"HALLMARK_ANGIOGENESIS","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.535135877813392,0.00914698186055132,0.767624596632416,0.821975638876494
"HALLMARK_ANGIOGENESIS","HALLMARK_PROTEIN_SECRETION",0.529309930969066,0.0999822271012969,0.00120426817377659,0.00410927162361093
"HALLMARK_ANGIOGENESIS","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.266514178518329,-0.0491861227923954,0.111872214279349,0.184943943984079
"HALLMARK_ANGIOGENESIS","HALLMARK_SPERMATOGENESIS",-0.0128154901077764,-0.0239406169207785,0.439243892558251,0.542821963054048
"HALLMARK_ANGIOGENESIS","HALLMARK_TGF_BETA_SIGNALING",0.737558965481367,-0.0483078374496136,0.118426593815537,0.192460387094555
"HALLMARK_ANGIOGENESIS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.433093868931992,-0.174206953946025,1.42076843409775e-08,1.34917932695329e-07
"HALLMARK_ANGIOGENESIS","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.374446937718166,0.0444597654865486,0.150744827643304,0.233454379093612
"HALLMARK_ANGIOGENESIS","HALLMARK_UV_RESPONSE_DN",0.856286600035967,0.123010791880417,6.64066099480503e-05,0.000321533980973761
"HALLMARK_ANGIOGENESIS","HALLMARK_UV_RESPONSE_UP",0.453408728064423,0.038609073981827,0.212154179789032,0.308656615488793
"HALLMARK_ANGIOGENESIS","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.533548156433249,-0.0675066540558161,0.0290229055428354,0.061298378086161
"HALLMARK_ANGIOGENESIS","HALLMARK_XENOBIOTIC_METABOLISM",0.54083236568711,-0.00664195393400574,0.830111099238447,0.877003579799641
"HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_SURFACE",0.766641035861619,0.170934377411591,2.65594052007353e-08,2.32394795506434e-07
"HALLMARK_APICAL_JUNCTION","HALLMARK_APOPTOSIS",0.857671472195569,-0.0223716030390173,0.469823662022586,0.571533253205232
"HALLMARK_APICAL_JUNCTION","HALLMARK_BILE_ACID_METABOLISM",0.502970179616553,-0.0198418331849084,0.521510435364111,0.617843600890751
"HALLMARK_APICAL_JUNCTION","HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.455003172039718,0.210471550758793,6.15222491575395e-12,1.00486340290648e-10
"HALLMARK_APICAL_JUNCTION","HALLMARK_COAGULATION",0.806667971962923,0.224731671937353,1.92610321294208e-13,3.57496429674856e-12
"HALLMARK_APICAL_JUNCTION","HALLMARK_COMPLEMENT",0.765452068749215,-0.0384975926528987,0.213477983668899,0.309846599519433
"HALLMARK_APICAL_JUNCTION","HALLMARK_DNA_REPAIR",0.455918496859639,-0.0991439765167312,0.00132464666032122,0.00444573194217396
"HALLMARK_APICAL_JUNCTION","HALLMARK_E2F_TARGETS",0.229250919440492,0.0366024604633751,0.236898386373558,0.335339867640088
"HALLMARK_APICAL_JUNCTION","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.778231042438927,-0.024606344344168,0.426622041631358,0.529495441741047
"HALLMARK_APICAL_JUNCTION","HALLMARK_ESTROGEN_RESPONSE_EARLY",0.388056636535623,-0.13055160468066,2.28165432010471e-05,0.000120211117962376
"HALLMARK_APICAL_JUNCTION","HALLMARK_ESTROGEN_RESPONSE_LATE",0.563385249001772,0.17328111745534,1.69790533146277e-08,1.54069187484585e-07
"HALLMARK_APICAL_JUNCTION","HALLMARK_FATTY_ACID_METABOLISM",0.566451905689594,-0.177543695131882,7.41576683234279e-09,7.26745149569593e-08
"HALLMARK_APICAL_JUNCTION","HALLMARK_G2M_CHECKPOINT",0.194736516169936,-0.151426678472217,8.65569254065795e-07,5.84329229253672e-06
"HALLMARK_APICAL_JUNCTION","HALLMARK_GLYCOLYSIS",0.708715134305612,0.213808811114815,2.79474566036331e-12,4.82192032950008e-11
"HALLMARK_APICAL_JUNCTION","HALLMARK_HEDGEHOG_SIGNALING",0.841612661075267,-0.00153615619286802,0.960422920977901,0.973133232587203
"HALLMARK_APICAL_JUNCTION","HALLMARK_HEME_METABOLISM",0.744036594501974,-0.0228991121366102,0.45941358693679,0.560539486053354
"HALLMARK_APICAL_JUNCTION","HALLMARK_HYPOXIA",0.839437403951779,-0.101917703692872,0.000963849017393142,0.00334480183089688
"HALLMARK_APICAL_JUNCTION","HALLMARK_IL2_STAT5_SIGNALING",0.689139272718529,-0.0345351276420338,0.26445217409874,0.364402602104562
"HALLMARK_APICAL_JUNCTION","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.659021937657611,0.0435089085597767,0.159681028936559,0.24481759755605
"HALLMARK_APICAL_JUNCTION","HALLMARK_INFLAMMATORY_RESPONSE",0.58811868146074,-0.0484956459451335,0.11700033793381,0.191134000550846
"HALLMARK_APICAL_JUNCTION","HALLMARK_INTERFERON_ALPHA_RESPONSE",0.267881639626034,-0.049870677412496,0.106964512119517,0.178031966503273
"HALLMARK_APICAL_JUNCTION","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.395013695323809,0.0493361155875643,0.110781988495023,0.183484791263983
"HALLMARK_APICAL_JUNCTION","HALLMARK_KRAS_SIGNALING_DN",0.513419055397123,0.104061755598293,0.000749807110685594,0.00267788253816284
"HALLMARK_APICAL_JUNCTION","HALLMARK_KRAS_SIGNALING_UP",0.704859716314661,0.154474052856037,5.16241499944548e-07,3.65546726839347e-06
"HALLMARK_APICAL_JUNCTION","HALLMARK_MITOTIC_SPINDLE",0.396072423048062,0.223786418413832,2.44145663491497e-13,4.46385728025499e-12
"HALLMARK_APICAL_JUNCTION","HALLMARK_MTORC1_SIGNALING",0.443796593551944,-0.0133061968716299,0.66730296465151,0.74178414854637
"HALLMARK_APICAL_JUNCTION","HALLMARK_MYC_TARGETS_V1",0.412622918875456,0.12878535575814,2.94609125468627e-05,0.000151002585229736
"HALLMARK_APICAL_JUNCTION","HALLMARK_MYC_TARGETS_V2",0.35380497859969,0.0279123821911766,0.367143760195332,0.472427632604287
"HALLMARK_APICAL_JUNCTION","HALLMARK_MYOGENESIS",0.793446576885662,0.331618150441768,2.86828594917792e-28,1.30135195842332e-26
"HALLMARK_APICAL_JUNCTION","HALLMARK_NOTCH_SIGNALING",0.88176026102226,0.0359188667932823,0.245775818336127,0.343693353266845
"HALLMARK_APICAL_JUNCTION","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.116326365040086,0.00530115287672276,0.864030588194391,0.899267179726532
"HALLMARK_APICAL_JUNCTION","HALLMARK_P53_PATHWAY",0.790288695091786,0.0738051323421729,0.0169679062321273,0.0392182738384074
"HALLMARK_APICAL_JUNCTION","HALLMARK_PANCREAS_BETA_CELLS",0.679996578509752,0.0804907276989192,0.00920516972671779,0.0232889716751425
"HALLMARK_APICAL_JUNCTION","HALLMARK_PEROXISOME",0.546698485061049,0.0215157773868015,0.48698633525954,0.587163642414308
"HALLMARK_APICAL_JUNCTION","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.825643001531418,0.264060430578063,3.80035840662767e-18,1.01205196698237e-16
"HALLMARK_APICAL_JUNCTION","HALLMARK_PROTEIN_SECRETION",0.67255963055366,0.0696456240016221,0.0242896996771786,0.0529471099631446
"HALLMARK_APICAL_JUNCTION","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.446542988027806,-0.0521738606929618,0.0916929666825818,0.15774604267146
"HALLMARK_APICAL_JUNCTION","HALLMARK_SPERMATOGENESIS",0.159329491962418,-0.0864791209986946,0.00512926485590731,0.0141516879470416
"HALLMARK_APICAL_JUNCTION","HALLMARK_TGF_BETA_SIGNALING",0.87883954009447,0.0368411191203458,0.233853025912082,0.331879021629757
"HALLMARK_APICAL_JUNCTION","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.6635957365218,0.0380252841471503,0.219152517482486,0.315837451665936
"HALLMARK_APICAL_JUNCTION","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.571210406248928,-0.0497353960014591,0.107920620490363,0.179379593080997
"HALLMARK_APICAL_JUNCTION","HALLMARK_UV_RESPONSE_DN",0.856116040498572,0.097855713629272,0.00153140635778869,0.00498928933056155
"HALLMARK_APICAL_JUNCTION","HALLMARK_UV_RESPONSE_UP",0.721713745733881,-0.0548877511934154,0.0759985672318061,0.133954309149586
"HALLMARK_APICAL_JUNCTION","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.823382971333252,0.108303605609302,0.000449990310576529,0.00173892154718059
"HALLMARK_APICAL_JUNCTION","HALLMARK_XENOBIOTIC_METABOLISM",0.664782884018891,0.0319511729260644,0.301889271492564,0.404367400458802
"HALLMARK_APICAL_SURFACE","HALLMARK_APOPTOSIS",0.766836440282436,0.12493099447281,5.08772240438245e-05,0.000252326313577672
"HALLMARK_APICAL_SURFACE","HALLMARK_BILE_ACID_METABOLISM",0.433844892739231,0.0512490835994493,0.0976002186240051,0.165366898775112
"HALLMARK_APICAL_SURFACE","HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.382091072592185,-0.0410167393673537,0.184994791249716,0.275022596214687
"HALLMARK_APICAL_SURFACE","HALLMARK_COAGULATION",0.601363569609259,0.0866464044593601,0.00504359819717124,0.0139782981708931
"HALLMARK_APICAL_SURFACE","HALLMARK_COMPLEMENT",0.702970064849281,0.0341202257016413,0.270237717600281,0.369878440290887
"HALLMARK_APICAL_SURFACE","HALLMARK_DNA_REPAIR",0.412201021319691,-0.0338443189361606,0.274132700137351,0.374372973989136
"HALLMARK_APICAL_SURFACE","HALLMARK_E2F_TARGETS",0.251700947533308,0.021900536598303,0.479228838557551,0.578950026857003
"HALLMARK_APICAL_SURFACE","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.497079761989901,-0.167592873785046,4.96938596886902e-08,4.16951904922229e-07
"HALLMARK_APICAL_SURFACE","HALLMARK_ESTROGEN_RESPONSE_EARLY",0.283461203859603,-0.10816536463783,0.000457673175714125,0.00175752238322822
"HALLMARK_APICAL_SURFACE","HALLMARK_ESTROGEN_RESPONSE_LATE",0.46839533697341,0.111170396412132,0.000315369328424321,0.00128775809106598
"HALLMARK_APICAL_SURFACE","HALLMARK_FATTY_ACID_METABOLISM",0.4982987748864,-0.0653919354570549,0.0344609992803315,0.070324465269862
"HALLMARK_APICAL_SURFACE","HALLMARK_G2M_CHECKPOINT",0.223090428152608,-0.0296638182193507,0.337836535491978,0.443203661436083
"HALLMARK_APICAL_SURFACE","HALLMARK_GLYCOLYSIS",0.605347824216444,0.0587143811056469,0.0576561398447892,0.106529066832378
"HALLMARK_APICAL_SURFACE","HALLMARK_HEDGEHOG_SIGNALING",0.61567640525028,0.107208540491661,0.0005142939433859,0.00193254625965561
"HALLMARK_APICAL_SURFACE","HALLMARK_HEME_METABOLISM",0.629161084722958,0.0183644770061,0.552992196918367,0.643931027780418
"HALLMARK_APICAL_SURFACE","HALLMARK_HYPOXIA",0.666810762736759,-0.0084239650328476,0.785524909849532,0.836754795274502
"HALLMARK_APICAL_SURFACE","HALLMARK_IL2_STAT5_SIGNALING",0.671879709821821,-0.0307925110110249,0.319768275178906,0.423935213305368
"HALLMARK_APICAL_SURFACE","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.679129206223823,-0.0844107070469171,0.00630244110658786,0.0167110180856496
"HALLMARK_APICAL_SURFACE","HALLMARK_INFLAMMATORY_RESPONSE",0.637090231994175,0.115077681210202,0.000191646523038959,0.000826644333530721
"HALLMARK_APICAL_SURFACE","HALLMARK_INTERFERON_ALPHA_RESPONSE",0.346756956651421,0.0166771863959957,0.590049134023221,0.676569619440952
"HALLMARK_APICAL_SURFACE","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.473110772818069,-0.0243704108074697,0.431070880758803,0.533935115196697
"HALLMARK_APICAL_SURFACE","HALLMARK_KRAS_SIGNALING_DN",0.511284881975943,-0.000683658960793688,0.982380621990744,0.98640677208087
"HALLMARK_APICAL_SURFACE","HALLMARK_KRAS_SIGNALING_UP",0.656375764894233,-0.11691182827927,0.000150868871116088,0.000672052244062575
"HALLMARK_APICAL_SURFACE","HALLMARK_MITOTIC_SPINDLE",0.367207756391691,0.00487694085043573,0.874817719073754,0.908179411750295
"HALLMARK_APICAL_SURFACE","HALLMARK_MTORC1_SIGNALING",0.435300762881683,0.0197758858165567,0.522895854010207,0.618835187155017
"HALLMARK_APICAL_SURFACE","HALLMARK_MYC_TARGETS_V1",0.389299138314963,-0.023680466066968,0.444233819496863,0.545823900585414
"HALLMARK_APICAL_SURFACE","HALLMARK_MYC_TARGETS_V2",0.318527558141773,0.0162251181967082,0.600168239068466,0.68391264451988
"HALLMARK_APICAL_SURFACE","HALLMARK_MYOGENESIS",0.504500408856798,-0.0320054411064457,0.301068486557319,0.403952788644815
"HALLMARK_APICAL_SURFACE","HALLMARK_NOTCH_SIGNALING",0.697026895033038,0.182427904702593,2.79933370566346e-09,2.93092631575875e-08
"HALLMARK_APICAL_SURFACE","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.161553431236328,0.0657531561407775,0.033474777514453,0.0684584348167026
"HALLMARK_APICAL_SURFACE","HALLMARK_P53_PATHWAY",0.661390230101827,0.0527304916025224,0.0882779505206968,0.153827154179024
"HALLMARK_APICAL_SURFACE","HALLMARK_PANCREAS_BETA_CELLS",0.541205285641902,-0.0107791112426177,0.727682127168208,0.791661283997384
"HALLMARK_APICAL_SURFACE","HALLMARK_PEROXISOME",0.482737810162368,-0.00423214697761734,0.891257871274398,0.922120686073596
"HALLMARK_APICAL_SURFACE","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.699777139599798,-0.0564638804973371,0.0679371610414129,0.121671085198437
"HALLMARK_APICAL_SURFACE","HALLMARK_PROTEIN_SECRETION",0.570864910020457,0.00767815135321676,0.804108937843466,0.852842812864282
"HALLMARK_APICAL_SURFACE","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.446428849431942,-0.0564249666481407,0.0681273817849323,0.121833638958456
"HALLMARK_APICAL_SURFACE","HALLMARK_SPERMATOGENESIS",0.204027867695009,0.0190071352850343,0.539183767755102,0.632057526794258
"HALLMARK_APICAL_SURFACE","HALLMARK_TGF_BETA_SIGNALING",0.654468235613366,-0.0868464647653859,0.00494284373205541,0.013772507779322
"HALLMARK_APICAL_SURFACE","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.642975841213156,0.0175955718895606,0.56973745379978,0.66029175109246
"HALLMARK_APICAL_SURFACE","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.507716484982622,0.0359849955961572,0.244907002303501,0.343181829901647
"HALLMARK_APICAL_SURFACE","HALLMARK_UV_RESPONSE_DN",0.613881422836923,0.0269877726681063,0.383234755037866,0.488562255494245
"HALLMARK_APICAL_SURFACE","HALLMARK_UV_RESPONSE_UP",0.637660315818696,-0.0825480673766004,0.00755961612598959,0.0195782870070555
"HALLMARK_APICAL_SURFACE","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.633505075841497,-0.0108672611876062,0.725544650397755,0.790540117589164
"HALLMARK_APICAL_SURFACE","HALLMARK_XENOBIOTIC_METABOLISM",0.554964520627571,-0.0138696024611859,0.654113633093405,0.731009320006598
"HALLMARK_APOPTOSIS","HALLMARK_BILE_ACID_METABOLISM",0.614636816508366,0.139595193170919,5.85430828323303e-06,3.56792420246789e-05
"HALLMARK_APOPTOSIS","HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.392931258718566,-0.0658965728800169,0.0330899550928336,0.0680039719632473
"HALLMARK_APOPTOSIS","HALLMARK_COAGULATION",0.776384730681055,-0.0116042298110424,0.707759392638773,0.77758318922197
"HALLMARK_APOPTOSIS","HALLMARK_COMPLEMENT",0.852764933123021,0.0620822812117527,0.0447074964818935,0.0869312431592373
"HALLMARK_APOPTOSIS","HALLMARK_DNA_REPAIR",0.490744759026811,0.190695457799889,5.06035304354523e-10,5.84804950787067e-09
"HALLMARK_APOPTOSIS","HALLMARK_E2F_TARGETS",0.183510103160303,-0.0801531351686459,0.00950375779402369,0.0238567690526209
"HALLMARK_APOPTOSIS","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.702427953544055,0.0694233253947791,0.0247483278450845,0.0536578789561568
"HALLMARK_APOPTOSIS","HALLMARK_ESTROGEN_RESPONSE_EARLY",0.523154071215423,0.0749503919219388,0.0153272746461239,0.036107522002888
"HALLMARK_APOPTOSIS","HALLMARK_ESTROGEN_RESPONSE_LATE",0.67456924794472,-0.00563379064303695,0.855589627498597,0.895044657289309
"HALLMARK_APOPTOSIS","HALLMARK_FATTY_ACID_METABOLISM",0.643264088786982,0.0678892007548584,0.0281223468974106,0.0600172037444739
"HALLMARK_APOPTOSIS","HALLMARK_G2M_CHECKPOINT",0.146421176775897,0.0562818454153835,0.0688307601192342,0.12291207164149
"HALLMARK_APOPTOSIS","HALLMARK_GLYCOLYSIS",0.62120585711723,0.114795680207817,0.000198765949254787,0.000854344869603908
"HALLMARK_APOPTOSIS","HALLMARK_HEDGEHOG_SIGNALING",0.710416527967712,-0.0835296971723453,0.00687155547458978,0.0181024848524139
"HALLMARK_APOPTOSIS","HALLMARK_HEME_METABOLISM",0.783026516354152,-0.0211897443567105,0.49361244881339,0.592818872349415
"HALLMARK_APOPTOSIS","HALLMARK_HYPOXIA",0.811109398825425,-0.162904748298212,1.17219014943431e-07,9.14606963730595e-07
"HALLMARK_APOPTOSIS","HALLMARK_IL2_STAT5_SIGNALING",0.798031108896535,-0.0459596686379326,0.137429492482239,0.21611184632958
"HALLMARK_APOPTOSIS","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.806363550542788,0.18551815941487,1.49046998846791e-09,1.57398770333896e-08
"HALLMARK_APOPTOSIS","HALLMARK_INFLAMMATORY_RESPONSE",0.72890481950386,-0.0653128014323494,0.0346803341225451,0.0705704473423884
"HALLMARK_APOPTOSIS","HALLMARK_INTERFERON_ALPHA_RESPONSE",0.436215043007925,-0.00826140393168216,0.78956558219678,0.840328269497008
"HALLMARK_APOPTOSIS","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.566703259675871,0.00662775786689308,0.830468695973538,0.877003579799641
"HALLMARK_APOPTOSIS","HALLMARK_KRAS_SIGNALING_DN",0.529314703875362,0.0412277656921537,0.182742769829132,0.272667348405222
"HALLMARK_APOPTOSIS","HALLMARK_KRAS_SIGNALING_UP",0.771412753218287,-0.0646179200300099,0.0366579686188581,0.0736164123903298
"HALLMARK_APOPTOSIS","HALLMARK_MITOTIC_SPINDLE",0.333264355107704,0.0594819970503839,0.0544593370675703,0.101541381899199
"HALLMARK_APOPTOSIS","HALLMARK_MTORC1_SIGNALING",0.404341808760019,-0.0981078271894106,0.00148874496971602,0.00487623686604847
"HALLMARK_APOPTOSIS","HALLMARK_MYC_TARGETS_V1",0.393494997262208,0.033599547028126,0.277620065391222,0.377795704520228
"HALLMARK_APOPTOSIS","HALLMARK_MYC_TARGETS_V2",0.308914121118838,-0.17537094851462,1.13405991765497e-08,1.09387669222625e-07
"HALLMARK_APOPTOSIS","HALLMARK_MYOGENESIS",0.687506176649483,-0.0131244378126027,0.671580189006878,0.745861950619606
"HALLMARK_APOPTOSIS","HALLMARK_NOTCH_SIGNALING",0.788506230318742,0.0678220998587017,0.028278548607609,0.0602221262505161
"HALLMARK_APOPTOSIS","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.20271296568913,0.027696015783299,0.3708709969585,0.475226957399752
"HALLMARK_APOPTOSIS","HALLMARK_P53_PATHWAY",0.824291155839483,0.102735652974058,0.00087627809509811,0.00308459961636547
"HALLMARK_APOPTOSIS","HALLMARK_PANCREAS_BETA_CELLS",0.70274822866012,-0.0121344388145992,0.695060968228105,0.767763468060801
"HALLMARK_APOPTOSIS","HALLMARK_PEROXISOME",0.641606763995494,-0.0847620105267991,0.00608758152660643,0.0163455899860626
"HALLMARK_APOPTOSIS","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.800665179902513,0.136964202649008,8.77472848399374e-06,5.07030301551525e-05
"HALLMARK_APOPTOSIS","HALLMARK_PROTEIN_SECRETION",0.67468157480343,0.0239001414718712,0.440018130051159,0.542821963054048
"HALLMARK_APOPTOSIS","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.544623117190404,0.178086667725736,6.66339481652122e-09,6.58278923406331e-08
"HALLMARK_APOPTOSIS","HALLMARK_SPERMATOGENESIS",0.110699437788065,-0.0778524296372579,0.011778554242931,0.0285717404902783
"HALLMARK_APOPTOSIS","HALLMARK_TGF_BETA_SIGNALING",0.828279036211666,0.0928777880384924,0.00264051765846933,0.00788935154054861
"HALLMARK_APOPTOSIS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.8192675183323,0.326620203025729,1.99767407211996e-27,8.43845082188603e-26
"HALLMARK_APOPTOSIS","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.620173278119115,0.0274415586636144,0.37528429676565,0.480379585724055
"HALLMARK_APOPTOSIS","HALLMARK_UV_RESPONSE_DN",0.826003728405203,0.0362829303328726,0.241019363078045,0.339135019491866
"HALLMARK_APOPTOSIS","HALLMARK_UV_RESPONSE_UP",0.837542293255656,-0.0252343298154749,0.414911626078391,0.519169297186955
"HALLMARK_APOPTOSIS","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.748356472803064,0.00868318642575034,0.77909357940665,0.830626313988813
"HALLMARK_APOPTOSIS","HALLMARK_XENOBIOTIC_METABOLISM",0.764117201156948,-0.0138476180496525,0.654626305344684,0.731009320006598
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.544445874726047,0.0918519419514974,0.00294516555510865,0.00867266299280792
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_COAGULATION",0.303477187935681,0.09733487554091,0.00162312227985503,0.00523243366532213
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_COMPLEMENT",0.294142327737122,-0.137424313284991,8.17951949334857e-06,4.77138637112e-05
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_DNA_REPAIR",0.571224013015383,0.0560733488441686,0.0698660822684078,0.124398184271511
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_E2F_TARGETS",0.0498390585590299,0.0900234259376623,0.00356866712358582,0.0103104179867751
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.326986030289201,-0.0522005269866654,0.0915269819103256,0.15774604267146
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_ESTROGEN_RESPONSE_EARLY",0.780128871033334,0.123411891628507,6.28324727856643e-05,0.000309033167477161
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_ESTROGEN_RESPONSE_LATE",0.782587225837244,-0.0850200614226254,0.00593397747231647,0.0159760931946982
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_FATTY_ACID_METABOLISM",0.873154777526381,-0.0869912814844809,0.0048710490656051,0.0136233678204709
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_G2M_CHECKPOINT",-0.00345201507284049,-0.0908859202349159,0.00326098418536652,0.009533903644568
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_GLYCOLYSIS",0.476311416657332,0.0380019962543627,0.219435080474249,0.31587305943708
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_HEDGEHOG_SIGNALING",0.44965769192833,-0.0689269570319041,0.0257995035517805,0.0554508874690265
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_HEME_METABOLISM",0.798532341939447,0.138022586960474,7.46303115926104e-06,4.45961618053403e-05
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_HYPOXIA",0.429683860314469,-0.0442312745201617,0.152856651609643,0.236091640441862
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_IL2_STAT5_SIGNALING",0.258230213595109,0.142122377661205,3.94123809203747e-06,2.47590598089534e-05
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.210773526444515,-0.0238062914020356,0.441816352796922,0.544344182646203
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_INFLAMMATORY_RESPONSE",0.073366987682301,0.00232597356520398,0.940106017234472,0.95969155926019
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_INTERFERON_ALPHA_RESPONSE",0.156736725974251,0.0493281338267552,0.110839792273753,0.183484791263983
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.151491823312709,-0.0521543385830223,0.091814635448776,0.15774604267146
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_KRAS_SIGNALING_DN",0.0349121444262801,-0.00084901723738399,0.978119942613205,0.98454965464353
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_KRAS_SIGNALING_UP",0.149511902777538,-0.037933307198109,0.220270038141225,0.316702813055166
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_MITOTIC_SPINDLE",0.185810911267952,0.0138958456087769,0.653501861234436,0.731009320006598
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_MTORC1_SIGNALING",0.433350368952111,-0.111069758743556,0.000319375052998264,0.00129978219243479
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_MYC_TARGETS_V1",0.368308519554719,-0.149611937822801,1.17188936141161e-06,7.7180885361786e-06
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_MYC_TARGETS_V2",0.254614828315086,-0.0451506291034002,0.144494557527386,0.225398624086909
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_MYOGENESIS",0.404648211868034,0.0465735639623632,0.132248389017465,0.209578624251481
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_NOTCH_SIGNALING",0.509931226456034,0.0171987525474491,0.578472885309866,0.667888109806395
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.478309046987665,0.0627374898051788,0.0424966439318446,0.0832934221064154
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_P53_PATHWAY",0.527969458602839,-0.0236862895526166,0.44412176745428,0.545823900585414
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_PANCREAS_BETA_CELLS",0.658697059454709,0.0521610980424774,0.0917724934291209,0.15774604267146
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_PEROXISOME",0.959909035262998,0.713561162220302,1.60289547435811e-163,4.90886739022171e-161
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.684075470950829,-0.0504717833301746,0.102796962276558,0.172265771256886
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_PROTEIN_SECRETION",0.775907878958917,0.152998194133947,6.63897946508016e-07,4.56896058692314e-06
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.54069238561737,0.0278089213977459,0.368923110685003,0.474106953768437
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_SPERMATOGENESIS",-0.0385475759696369,0.0510488579025196,0.0989183751924377,0.166678142518207
