pathway_a,pathway_b,partial_corr_subtype,p_value_subtype,jaccard_subtype,FDR_subtype,weight_subtype,partial_corr_global,p_value_global,FDR_global,jaccard_global,weight_global,delta_partial_corr,delta_weight,abs_delta_weight,subtype,rewiring_direction
HALLMARK_ADIPOGENESIS,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.1598633980105256,0.00013559780842124043,0.0070175438596491,0.0008606596648498421,0.08344047093508734,0.11864338217111574,8.367453467321018e-05,0.0003810457434003066,0.0070175438596491,0.06283046301538242,0.04122001583940986,0.020610007919704923,0.020610007919704923,LumA,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_INFLAMMATORY_RESPONSE,-0.03876458049151821,0.35771457519536093,0.0025062656641604,0.5167457011961287,0.020635423077839304,-0.047688842409469995,0.114925772386437,0.18499877946568374,0.0025062656641604,0.025097554036815198,0.008924261917951787,-0.004462130958975893,0.004462130958975893,LumA,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_INTERFERON_ALPHA_RESPONSE,0.10803630143055142,0.010174788988368287,0.0,0.033061317004644965,0.05401815071527571,0.10259330738686333,0.0006777282448322423,0.002378845558508587,0.0,0.051296653693431664,0.0054429940436880875,0.0027214970218440437,0.0027214970218440437,LumA,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.10351808594744964,0.013825551407570219,0.0050251256281407,0.042025559489512455,0.05427160578779517,-0.10304147287398571,0.000641673726177813,0.002271821718404107,0.0050251256281407,0.054033299251063205,-0.0004766130734639301,0.00023830653673196506,0.00023830653673196506,LumA,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_KRAS_SIGNALING_DN,-0.19767001539228213,2.1910362082206406e-06,0.0,2.170037562490412e-05,0.09883500769614106,-0.11261020034396857,0.00018975653400037318,0.0007960676512001957,0.0,0.056305100171984285,-0.08505981504831356,0.04252990752415678,0.04252990752415678,LumA,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_KRAS_SIGNALING_UP,0.03402081422310282,0.41960410857380986,0.0101010101010101,0.576250036998786,0.02206091216205646,0.04421306353590527,0.14390032325051302,0.22201246345324743,0.0101010101010101,0.027157036818457686,-0.010192249312802451,-0.0050961246564012255,0.0050961246564012255,LumA,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_MITOTIC_SPINDLE,0.09788297816495538,0.019960496211070156,0.0025125628140703,0.05634011027318189,0.050197770489512836,0.0871042131994918,0.003936347765958201,0.011059692691052286,0.0025125628140703,0.04480838800678105,0.01077876496546358,0.005389382482731783,0.005389382482731783,LumA,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_MTORC1_SIGNALING,-0.22568669901548205,5.868988131541442e-08,0.0362694300518134,8.169898251293484e-07,0.13097806453364771,-0.10648347819252599,0.0004186789710838217,0.0015589110625461448,0.0362694300518134,0.0713764541221697,-0.11920322082295606,0.05960161041147802,0.05960161041147802,LumA,Strengthened
HALLMARK_ADIPOGENESIS,HALLMARK_MYC_TARGETS_V1,-0.03442477985914191,0.4141012728511857,0.0075566750629722,0.5718986011755383,0.020990727461057058,-0.03536619061486924,0.24248871614416104,0.33793933706097523,0.0075566750629722,0.02146143283892072,0.0009414107557273246,-0.0004707053778636623,0.0004707053778636623,LumA,Weakened
HALLMARK_ADIPOGENESIS,HALLMARK_MYC_TARGETS_V2,-0.03266653154645337,0.43836222589336465,0.0038910505836575,0.5959974769360395,0.018278791065055432,0.0799695874989689,0.0081386516501775,0.020305189962255474,0.0038910505836575,0.041930319041313203,-0.11263611904542227,-0.02365152797625777,0.02365152797625777,LumA,Weakened
